treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
1,1,1,0.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",h049a1kd,-1,White,Male,24,0,0,0,0,1,-1,0.4742340035736561
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",o9cdy797,-1,White,Female,58,0,0,0,0,1,-1,0.5471993163228035
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",qdq2ec3l,-1,Asian,Female,38,0,0,0,0,1,-1,0.3950822129845619
1,1,1,1.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",6ousqn7b,-1,Other,Male,26,0,0,0,0,1,-1,0.3755787946283817
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",bavpyj0a,-1,White,Male,35,0,0,0,0,1,-1,0.67183518409729
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",uh6jpv9z,-1,White,Female,54,0,0,0,0,1,-1,0.1796354167163372
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",9q8k04qe,-1,White,Male,43,0,0,0,0,1,-1,0.2968152835965156
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",sk1axweq,-1,Asian,Male,25,0,0,0,0,1,-1,0.4036686830222606
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",l40c4wxu,-1,White,Female,62,0,0,0,0,1,-1,0.4581057988107204
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ezh6h6wb,-1,White,Male,32,0,0,0,0,1,-1,0.1979217045009136
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",on7hgqjm,-1,Other,Male,35,0,0,0,0,1,-1,0.2317574173212051
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",hpztib4b,-1,White,Male,25,0,0,0,0,1,-1,0.1966906897723674
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",b1qu6eiv,-1,White,Female,22,0,0,0,0,1,-1,0.3129870407283306
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",psnnm992,-1,White,Male,31,0,0,0,0,1,-1,1.125836554914713
1,1,1,1.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",z3uutooa,-1,White,Female,40,0,0,0,0,1,-1,0.4758588261902332
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",04xhnl7a,-1,Black,Female,22,0,0,0,0,1,-1,0.4343261383473873
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",4631zim9,-1,White,Female,36,0,0,0,0,1,-1,1.03237184882164
1,1,1,1.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",1li4qmvq,-1,White,Male,61,0,0,0,0,1,-1,0.3353043533861637
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",80oqylr8,-1,White,Male,21,0,0,0,0,1,-1,0.1842388696968555
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",2lkhsagd,-1,White,Female,24,0,0,0,0,1,-1,0.5073385834693909
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",u0wyws1b,-1,White,Female,20,0,0,0,0,1,-1,0.4169097281992435
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",mayj1jt1,-1,Mixed,Female,31,0,0,0,0,1,-1,0.376808725297451
1,1,1,1.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ebziw8rf,-1,White,Male,30,0,0,0,0,1,-1,0.3954583220183849
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",po5v3tra,-1,White,Male,62,0,0,0,0,1,-1,0.4133409447968006
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",n7al5f25,-1,Asian,Male,21,0,0,0,0,1,-1,0.5201032236218452
1,1,1,0.5,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",taarmf9a,-1,White,Female,21,0,0,0,0,1,-1,0.40572190284729
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",iy1gke57,-1,White,Female,53,0,0,0,0,1,-1,0.7078221663832664
1,1,1,1.0,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",8uyswhqo,-1,Mixed,Male,19,0,0,0,0,1,-1,0.5246631875634193
1,1,1,0.25,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",oo8md0m8,-1,Asian,Female,26,0,0,0,0,1,-1,0.3719390705227852
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",6mxivoii,-1,White,Male,48,0,0,0,0,1,-1,0.4187907390296459
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",gq0nlr46,-1,White,Male,59,0,0,0,0,1,-1,0.3100181072950363
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ufo9sn0i,-1,White,Female,61,0,0,0,0,1,-1,0.4426771476864815
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ogql4mcl,-1,Mixed,Female,22,0,0,0,0,1,-1,0.2884215451776981
1,1,1,0.75,0,"Well-being among Older Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",30tkfni1,-1,Black,Female,30,0,0,0,0,1,-1,0.5537461116909981
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",j649xelo,-1,Other,Female,20,0,0,0,0,-1,1,0.3251645267009735
3,9,1,0.25,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",b8b4fj49,-1,White,Male,42,0,0,0,0,-1,1,0.4328507743775844
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",fx441a45,-1,Asian,Male,22,0,0,0,0,-1,1,0.4243098460137844
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",w6si2i2y,-1,White,Female,79,0,0,0,0,-1,1,0.4440049417316913
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",tw3f6761,-1,Black,Male,35,0,0,0,0,-1,1,0.348419688642025
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",k9q3lqvl,-1,Black,Female,38,0,0,0,0,-1,1,0.3559767045080662
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",i5qr8g94,-1,White,Female,21,0,0,0,0,-1,1,0.2260224446654319
3,9,1,0.25,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",zw5nco5p,-1,Asian,Female,53,0,0,0,0,-1,1,0.50704300776124
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",sn39yhaz,-1,White,Male,56,0,0,0,0,-1,1,0.4335103407502174
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",m6q2iasa,-1,White,Male,23,0,0,0,0,-1,1,0.2186450287699699
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",sdi54ooh,-1,Asian,Female,23,0,0,0,0,-1,1,0.27655129134655
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",3cn56vly,-1,Black,Male,25,0,0,0,0,-1,1,0.1981493979692459
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",hfl2mx5p,-1,Mixed,Male,35,0,0,0,0,-1,1,0.3772950805723667
3,9,1,0.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",v0ityoyd,-1,Black,Male,59,0,0,0,0,-1,1,0.2656170949339866
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",n3a0mcpb,-1,White,Male,47,0,0,0,0,-1,1,0.3520364239811897
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",xs7z7fwv,-1,White,Female,57,0,0,0,0,-1,1,0.4142076075077057
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",fw13cbec,-1,Black,Male,25,0,0,0,0,-1,1,0.5508596710860729
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",1x2xky6i,-1,Asian,Female,35,0,0,0,0,-1,1,0.3232660889625549
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",pznzslzc,-1,White,Female,51,0,0,0,0,-1,1,0.3300375305116176
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",pltdpqon,-1,Other,Female,61,0,0,0,0,-1,1,0.647628653794527
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",djyymwqd,-1,Asian,Male,20,0,0,0,0,-1,1,0.318768348544836
3,9,1,0.25,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",no74k0dv,-1,White,Female,58,0,0,0,0,-1,1,0.3309889286756515
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",0fxzqvja,-1,White,Male,35,0,0,0,0,-1,1,0.5712668150663376
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",thsbm21j,-1,White,Female,53,0,0,0,0,-1,1,0.5381698310375214
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ng8tn0sa,-1,Asian,Male,37,0,0,0,0,-1,1,0.2563503347337246
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",nv6dtozd,-1,White,Male,26,0,0,0,0,-1,1,0.2801092155277729
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ihsmgznr,-1,White,Female,64,0,0,0,0,-1,1,0.4346506483852863
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",r1axe5yk,-1,DATA_EXPIRED,Female,32,0,0,0,0,-1,1,0.0609708130359649
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",g7n9d8xn,-1,Asian,Female,57,0,0,0,0,-1,1,0.3365968279540539
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",73w4u9o4,-1,Mixed,Female,57,0,0,0,0,-1,1,0.6720044538378716
3,9,1,1.0,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",q47fgffj,-1,Mixed,Male,41,0,0,0,0,-1,1,0.2361167892813682
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",tgla8t91,-1,White,Female,54,0,0,0,0,-1,1,0.2522027119994163
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",po1s0l1j,-1,Mixed,Male,53,0,0,0,0,-1,1,0.3496538922190666
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",xallide9,-1,Other,Female,29,0,0,0,0,-1,1,0.250874001532793
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",yvyr2v4a,-1,Black,Male,20,0,0,0,0,-1,1,0.4464289657771587
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",lfy28okk,-1,White,Male,69,0,0,0,0,-1,1,0.3068496249616146
3,9,1,0.5,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",g317iqii,-1,Asian,Female,25,0,0,0,0,-1,1,0.3406535573303699
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",3xxq4hhx,-1,White,Male,41,0,0,0,0,-1,1,0.4468113407492637
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",ba0c1qib,-1,White,Male,24,0,0,0,0,-1,1,0.847293883562088
3,9,1,0.75,1,"Well-being among Young Adults Is Declining, Harvard-led Study Finds","Well-being among Young Adults Is Declining, Harvard-led Study Finds",u7iwc6bs,-1,Black,Female,37,0,0,0,0,-1,1,0.7980690114200115
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",j649xelo,-1,Other,Female,20,1,-1,0,0,0,0,0.6721583046019077
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",b8b4fj49,-1,White,Male,42,1,-1,0,0,0,0,0.8331096693873405
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",fx441a45,-1,Asian,Male,22,1,-1,0,0,0,0,0.5421851873397827
3,0,0,0.5,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",w6si2i2y,-1,White,Female,79,1,-1,0,0,0,0,0.9041065573692322
3,0,0,0.75,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",tw3f6761,-1,Black,Male,35,1,-1,0,0,0,0,0.5679383464157581
3,0,0,0.75,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",k9q3lqvl,-1,Black,Female,38,1,-1,0,0,0,0,0.591961745172739
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",i5qr8g94,-1,White,Female,21,1,-1,0,0,0,0,0.3998033031821251
3,0,0,0.75,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",zw5nco5p,-1,Asian,Female,53,1,-1,0,0,0,0,0.7971230633556843
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",sn39yhaz,-1,White,Male,56,1,-1,0,0,0,0,0.9373483099043368
3,0,0,0.75,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",m6q2iasa,-1,White,Male,23,1,-1,0,0,0,0,0.2884168513119221
3,0,0,0.25,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",sdi54ooh,-1,Asian,Female,23,1,-1,0,0,0,0,0.7659582123160362
3,0,0,1.0,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",3cn56vly,-1,Black,Male,25,1,-1,0,0,0,0,0.2458685860037803
3,0,0,0.0,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",hfl2mx5p,-1,Mixed,Male,35,1,-1,0,0,0,0,0.7010746859014034
3,0,0,1.0,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",v0ityoyd,-1,Black,Male,59,1,-1,0,0,0,0,2.445768278092146
3,0,0,0.5,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",n3a0mcpb,-1,White,Male,47,1,-1,0,0,0,0,0.8882566131651402
3,0,0,0.5,0,"Black British Pupils Least Likely to Go to University, Says Research","White British Pupils Least Likely to Go to University, Says Research",xs7z7fwv,-1,White,Female,57,1,-1,0,0,0,0,0.6766444742679596
